experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,ball1_movement_location_0,knuckle_(0)_movement_location_0,knuckle_(1)_movement_location_0
my_experiment,203_OB2_M_B,1,1,1,1,11.51712,66.50013,my_experiment/203_OB2_M_B/S001/trackers/ball1_movement_T001.csv,my_experiment/203_OB2_M_B/S001/trackers/knuckle_(0)_movement_T001.csv,my_experiment/203_OB2_M_B/S001/trackers/knuckle_(1)_movement_T001.csv
